마감 기준:,2021년 12월 31일,2020년 12월 31일,2019년 12월 31일,2018년 12월 31일
총매출,3363,3189,3234,3259
총 이익,631,525,527,559
영업 이익,163,96,87,116
순이익,115,17,19,56
총 자산,5393,5125,5015,3976
총부채,3534,3402,3598,2570
총자본,1859,1723,1417,1406
영업활동 현금,774,786,837,625
투자활동현금흐름,-727,-581,-1181,-351
재무활동 현금,-115,-128,227,-725
현금순변동,-68,77,-117,-451
